customer_state,customer_city,order_month,total_orders,total_sales,avg_order_value
PR,ponta grossa,2018-05-01,8,2039.33,145.666428571429
PR,sao mateus do sul,2018-05-01,1,90.05,90.05
PR,cidade gaucha,2018-05-01,2,538.44,134.61
PR,bituruna,2018-05-01,2,143.82,71.91
PR,campo largo,2018-05-01,4,1253.74,156.7175
PR,cascavel,2018-05-01,10,3720.59,206.699444444444
PR,cianorte,2018-05-01,7,2825.82,201.844285714286
PR,pinhalao,2018-05-01,2,321.7,80.425
PR,almirante tamandare,2018-05-01,3,1226.22,122.622
PR,londrina,2018-05-01,21,6575.12,164.378
PR,jandaia do sul,2018-05-01,1,138.44,69.22
PR,ampere,2018-05-01,1,336.12,168.06
PR,fazenda rio grande,2018-05-01,1,284.42,142.21
PR,santa helena,2018-05-01,1,69.69,69.69
PR,mandaguari,2018-05-01,4,2793.72,279.372
PR,altamira do parana,2018-05-01,1,479.56,239.78
PR,ceu azul,2018-05-01,1,289.22,144.61
PR,perola,2018-05-01,2,626.62,156.655
PR,pato branco,2018-05-01,1,610.02,305.01
PR,bandeirantes,2018-05-01,2,529.92,132.48
PR,pinhais,2018-05-01,6,5900.7,453.9
PR,rio azul,2018-05-01,1,129.78,129.78
PR,missal,2018-05-01,1,200.82,100.41
PR,colombo,2018-05-01,3,628.82,104.803333333333
PR,castro,2018-05-01,2,487.56,121.89
PR,araucaria,2018-05-01,4,1731.04,123.645714285714
PR,cambe,2018-05-01,1,99.43,99.43
PR,sao joao,2018-05-01,1,95.86,47.93
PR,jaguariaiva,2018-05-01,1,656.64,328.32
PR,cornelio procopio,2018-05-01,2,325.62,81.405
PR,curitiba,2018-05-01,92,29127.33,160.040274725275
PR,marialva,2018-05-01,3,1185.46,118.546
PR,colonia jordaozinho,2018-05-01,1,817.03,817.03
PR,diamante do norte,2018-05-01,1,31.88,31.88
PR,ventania,2018-05-01,1,141.06,70.53
PR,francisco beltrao,2018-05-01,1,36.83,36.83
PR,florestopolis,2018-05-01,1,137.61,137.61
PR,palotina,2018-05-01,1,199.8,99.9
PR,fenix,2018-05-01,1,135.84,67.92
PR,floresta,2018-05-01,1,304.76,152.38
PR,rio negro,2018-05-01,2,745.28,186.32
PR,uniao da vitoria,2018-05-01,2,930.8,232.7
PR,colorado,2018-05-01,1,335.64,167.82
PR,santo antonio da platina,2018-05-01,2,522.4,130.6
PR,sao sebastiao da amoreira,2018-05-01,1,63.23,63.23
PR,cantagalo,2018-05-01,1,134.46,67.23
PR,paulo frontin,2018-05-01,1,147.57,147.57
PR,umuarama,2018-05-01,5,716.19,102.312857142857
PR,contenda,2018-05-01,1,209.22,104.61
PR,andira,2018-05-01,1,177.0,88.5
PR,dois vizinhos,2018-05-01,2,395.78,39.578
PR,sertanopolis,2018-05-01,1,427.02,213.51
PR,jacarezinho,2018-05-01,1,188.62,94.31
PR,paranavai,2018-05-01,2,546.4,136.6
PR,maringa,2018-05-01,15,6208.4,206.946666666667
PR,sao jose dos pinhais,2018-05-01,16,4511.82,125.328333333333
PR,foz do iguacu,2018-05-01,11,2422.42,121.121
RJ,nova iguacu,2018-05-01,28,7565.82,148.349411764706
RJ,armacao dos buzios,2018-05-01,4,1556.66,194.5825
RJ,belford roxo,2018-05-01,4,1045.5,87.125
RJ,araruama,2018-05-01,8,1797.3,99.85
RJ,itatiaia,2018-05-01,2,204.85,102.425
RJ,macae,2018-05-01,19,4481.99,99.5997777777778
RJ,resende,2018-05-01,6,1010.12,112.235555555556
RJ,sao joao de meriti,2018-05-01,8,2022.56,126.41
RJ,angra dos reis,2018-05-01,7,5142.13,395.548461538462
RJ,tocos,2018-05-01,2,381.47,190.735
RJ,cabo frio,2018-05-01,7,2346.12,130.34
RJ,itaocara,2018-05-01,2,468.32,117.08
RJ,mendes,2018-05-01,1,463.58,231.79
RJ,volta redonda,2018-05-01,13,2681.2,127.67619047619
RJ,miracema,2018-05-01,1,287.56,287.56
RJ,barra do pirai,2018-05-01,2,350.2,87.55
RJ,mesquita,2018-05-01,8,2714.72,169.67
RJ,campos dos goytacazes,2018-05-01,19,4909.36,132.685405405405
RJ,rio de janeiro,2018-05-01,424,137323.24,149.752715376227
RJ,porciuncula,2018-05-01,1,625.48,156.37
RJ,itaperuna,2018-05-01,3,627.76,104.626666666667
RJ,miguel pereira,2018-05-01,1,447.94,223.97
RJ,italva,2018-05-01,1,91.09,91.09
RJ,sao goncalo,2018-05-01,36,6492.83,110.047966101695
RJ,sao francisco de itabapoana,2018-05-01,4,570.24,57.024
RJ,cordeiro,2018-05-01,4,649.63,162.4075
RJ,areal,2018-05-01,1,469.5,234.75
RJ,carmo,2018-05-01,1,325.92,54.32
RJ,barra de sao joao,2018-05-01,1,496.8,82.8
RJ,marica,2018-05-01,7,1216.52,110.592727272727
RJ,cantagalo,2018-05-01,1,166.64,83.32
RJ,itaguai,2018-05-01,8,3519.85,270.757692307692
RJ,sao sebastiao do alto,2018-05-01,1,136.76,68.38
RJ,paracambi,2018-05-01,1,116.64,58.32
RJ,teresopolis,2018-05-01,7,2008.95,154.534615384615
RJ,japeri,2018-05-01,1,367.2,183.6
RJ,paraty,2018-05-01,2,412.52,103.13
RJ,petropolis,2018-05-01,14,7350.08,210.002285714286
RJ,anta,2018-05-01,1,92.44,46.22
RJ,duque de caxias,2018-05-01,16,5728.85,190.961666666667
RJ,cachoeiras de macacu,2018-05-01,1,140.48,70.24
RJ,mangaratiba,2018-05-01,1,418.4,209.2
RJ,nilopolis,2018-05-01,8,2635.72,138.722105263158
RJ,seropedica,2018-05-01,6,1346.99,122.453636363636
RJ,mage,2018-05-01,8,1547.06,85.9477777777778
RJ,vila muriqui,2018-05-01,1,152.52,152.52
RJ,sao fidelis,2018-05-01,4,748.8,74.88
RJ,saquarema,2018-05-01,3,285.82,57.164
RJ,queimados,2018-05-01,3,878.4,109.8
RJ,barra mansa,2018-05-01,11,3182.27,127.2908
RJ,iguaba grande,2018-05-01,1,338.85,169.425
RJ,niteroi,2018-05-01,65,30151.28,202.357583892617
RJ,itaborai,2018-05-01,3,373.74,124.58
RJ,arraial do cabo,2018-05-01,2,165.5,82.75
RJ,cardoso moreira,2018-05-01,1,234.72,117.36
RJ,travessao,2018-05-01,1,103.13,103.13
RJ,tres rios,2018-05-01,4,1030.64,128.83
RJ,vassouras,2018-05-01,4,2633.06,329.1325
RJ,rio bonito,2018-05-01,2,490.96,122.74
RJ,bom jesus do itabapoana,2018-05-01,2,459.32,76.5533333333333
RJ,conservatoria,2018-05-01,1,98.51,98.51
RJ,nova friburgo,2018-05-01,11,2755.25,125.238636363636
RJ,rio das ostras,2018-05-01,7,1867.72,93.386
RJ,paraiba do sul,2018-05-01,1,161.78,80.89
RJ,valenca,2018-05-01,1,267.34,133.67
RJ,sumidouro,2018-05-01,1,115.6,115.6
RN,sao tome,2018-05-01,1,78.84,78.84
RN,sao miguel,2018-05-01,1,199.8,99.9
RN,parnamirim,2018-05-01,2,221.76,110.88
RN,acari,2018-05-01,1,824.86,412.43
RN,ielmo marinho,2018-05-01,1,188.27,188.27
RN,macaiba,2018-05-01,1,181.68,90.84
RN,mossoro,2018-05-01,1,233.52,116.76
RN,caraubas,2018-05-01,1,435.14,217.57
RN,natal,2018-05-01,10,5366.97,214.6788
RN,currais novos,2018-05-01,1,373.84,373.84
RN,caico,2018-05-01,1,796.92,398.46
RN,pau dos ferros,2018-05-01,1,139.8,69.9
RO,rolim de moura,2018-05-01,2,303.36,75.84
RO,alta floresta d'oeste,2018-05-01,1,405.36,202.68
RO,machadinho d'oeste,2018-05-01,1,314.48,157.24
RO,porto velho,2018-05-01,5,1188.11,169.73
RO,sao francisco do guapore,2018-05-01,1,544.78,272.39
RO,espigao do oeste,2018-05-01,1,425.7,212.85
RO,ji-parana,2018-05-01,2,569.02,94.8366666666667
RO,cacoal,2018-05-01,4,990.84,141.548571428571
RR,bonfim,2018-05-01,1,171.69,171.69
RS,santo cristo,2018-05-01,1,98.44,98.44
RS,panambi,2018-05-01,1,530.28,265.14
RS,santa cruz do sul,2018-05-01,3,1141.21,87.7853846153846
RS,cruz alta,2018-05-01,2,304.56,76.14
RS,ijui,2018-05-01,6,2080.4,173.366666666667
RS,lajeado,2018-05-01,6,2705.82,193.272857142857
RS,igrejinha,2018-05-01,1,235.14,117.57
RS,arroio grande,2018-05-01,2,629.44,104.906666666667
RS,carlos barbosa,2018-05-01,1,637.94,318.97
RS,casca,2018-05-01,1,764.56,382.28
RS,rosario do sul,2018-05-01,1,297.08,74.27
RS,cruzeiro do sul,2018-05-01,1,211.26,105.63
RS,eldorado do sul,2018-05-01,1,27.61,27.61
RS,pelotas,2018-05-01,20,7065.49,176.63725
RS,roca sales,2018-05-01,1,238.62,119.31
RS,gramado,2018-05-01,3,313.31,104.436666666667
RS,alvorada,2018-05-01,3,550.68,91.78
RS,rio grande,2018-05-01,10,2469.25,129.96052631579
RS,santa rosa,2018-05-01,3,817.7,136.283333333333
RS,eugenio de castro,2018-05-01,1,111.76,111.76
RS,novo hamburgo,2018-05-01,9,2584.83,161.551875
RS,dois irmaos,2018-05-01,2,997.42,249.355
RS,santa maria,2018-05-01,13,4162.14,122.415882352941
RS,sao marcos,2018-05-01,2,428.54,107.135
RS,arroio dos ratos,2018-05-01,2,177.01,88.505
RS,santo angelo,2018-05-01,2,297.98,99.3266666666667
RS,imbe,2018-05-01,2,671.92,111.986666666667
RS,cachoeira do sul,2018-05-01,4,3463.09,384.787777777778
RS,charqueadas,2018-05-01,2,320.62,80.155
RS,osorio,2018-05-01,4,876.3,109.5375
RS,sananduva,2018-05-01,2,259.36,64.84
RS,santana do livramento,2018-05-01,4,1140.0,71.25
RS,ajuricaba,2018-05-01,2,245.37,122.685
RS,sao lourenco do sul,2018-05-01,1,432.12,216.06
RS,rolante,2018-05-01,3,379.08,63.18
RS,bento goncalves,2018-05-01,5,1323.04,147.004444444444
RS,teutonia,2018-05-01,2,439.34,109.835
RS,frederico westphalen,2018-05-01,1,98.84,49.42
RS,sapucaia do sul,2018-05-01,1,410.62,205.31
RS,nova prata,2018-05-01,2,309.66,77.415
RS,campos borges,2018-05-01,1,69.9,69.9
RS,montenegro,2018-05-01,1,99.9,99.9
RS,trindade do sul,2018-05-01,1,487.27,487.27
RS,porto alegre,2018-05-01,84,23379.32,131.344494382022
RS,esteio,2018-05-01,2,775.78,258.593333333333
RS,ronda alta,2018-05-01,2,2819.22,234.935
RS,garibaldi,2018-05-01,2,304.3,76.075
RS,viamao,2018-05-01,4,799.82,99.9775
RS,veranopolis,2018-05-01,1,190.8,95.4
RS,nova esperanca do sul,2018-05-01,1,461.3,46.13
RS,estancia velha,2018-05-01,1,404.3,202.15
RS,sapiranga,2018-05-01,5,2924.22,208.872857142857
RS,sao gabriel,2018-05-01,2,579.08,144.77
RS,taquara,2018-05-01,1,746.3,373.15
RS,camaqua,2018-05-01,1,62.22,31.11
RS,guabiju,2018-05-01,1,103.66,51.83
RS,david canabarro,2018-05-01,1,273.24,68.31
RS,gravatai,2018-05-01,5,1366.48,124.225454545455
RS,carazinho,2018-05-01,3,511.84,85.3066666666667
RS,farroupilha,2018-05-01,2,383.63,191.815
RS,cachoeirinha,2018-05-01,6,844.43,93.8255555555556
RS,restinga seca,2018-05-01,1,302.74,151.37
RS,tramandai,2018-05-01,2,448.44,112.11
RS,caxias do sul,2018-05-01,16,7376.09,223.517878787879
RS,sao borja,2018-05-01,1,196.68,98.34
RS,getulio vargas,2018-05-01,1,106.44,53.22
RS,cacequi,2018-05-01,1,273.42,136.71
RS,erechim,2018-05-01,4,2046.12,292.302857142857
RS,julio de castilhos,2018-05-01,1,253.36,126.68
RS,sao sebastiao do cai,2018-05-01,1,308.24,154.12
RS,hulha negra,2018-05-01,1,744.12,372.06
RS,santa vitoria do palmar,2018-05-01,1,788.32,394.16
RS,victor graeff,2018-05-01,1,266.5,133.25
RS,tres coroas,2018-05-01,1,353.62,176.81
RS,porto xavier,2018-05-01,1,48.22,48.22
RS,soledade,2018-05-01,1,118.58,118.58
RS,sao francisco de paula,2018-05-01,1,470.12,235.06
RS,sao jose do inhacora,2018-05-01,1,102.7,102.7
RS,passo fundo,2018-05-01,4,1753.51,219.18875
RS,campo bom,2018-05-01,1,233.32,116.66
RS,capao da canoa,2018-05-01,3,193.12,64.3733333333333
RS,santo expedito do sul,2018-05-01,1,475.08,237.54
RS,canela,2018-05-01,1,1804.06,902.03
RS,candido godoi,2018-05-01,1,2011.68,167.64
RS,feliz,2018-05-01,1,172.72,86.36
RS,tapejara,2018-05-01,1,599.52,299.76
RS,taquari,2018-05-01,2,1039.16,173.193333333333
RS,alegrete,2018-05-01,3,556.68,69.585
RS,cacapava do sul,2018-05-01,1,221.34,110.67
RS,uruguaiana,2018-05-01,3,273.62,45.6033333333333
RS,canoas,2018-05-01,15,3822.46,131.808965517241
RS,sao leopoldo,2018-05-01,7,1910.88,136.491428571429
RS,sao jorge,2018-05-01,1,174.04,87.02
RS,santiago,2018-05-01,3,452.02,75.3366666666667
RS,bage,2018-05-01,4,868.81,144.801666666667
RS,ivoti,2018-05-01,1,338.6,169.3
RS,entre-ijuis,2018-05-01,1,358.7,179.35
RS,sao pedro do butia,2018-05-01,1,232.38,116.19
SC,itajai,2018-05-01,4,12322.84,1369.20444444444
SC,guaramirim,2018-05-01,1,209.97,104.985
SC,sao jose,2018-05-01,14,5828.68,153.386315789474
SC,armazem,2018-05-01,1,409.62,204.81
SC,lages,2018-05-01,6,2396.98,266.331111111111
SC,garopaba,2018-05-01,2,343.2,85.8
SC,laguna,2018-05-01,2,751.86,187.965
SC,joacaba,2018-05-01,2,214.06,53.515
SC,videira,2018-05-01,3,1091.12,181.853333333333
SC,gaspar,2018-05-01,1,42.2,42.2
SC,ipora do oeste,2018-05-01,1,170.88,85.44
SC,braco do norte,2018-05-01,1,299.56,149.78
SC,morro da fumaca,2018-05-01,3,1658.23,552.743333333333
SC,maravilha,2018-05-01,1,253.36,126.68
SC,palhoca,2018-05-01,5,1158.16,128.684444444444
SC,balneario camboriu,2018-05-01,9,4720.11,262.228333333333
SC,capinzal,2018-05-01,1,307.66,153.83
SC,fraiburgo,2018-05-01,1,693.52,346.76
SC,faxinal dos guedes,2018-05-01,1,388.6,194.3
SC,piratuba,2018-05-01,1,108.0,108.0
SC,camboriu,2018-05-01,1,39.58,39.58
SC,imbituba,2018-05-01,4,720.62,72.062
SC,xavantina,2018-05-01,1,145.66,72.83
SC,joinville,2018-05-01,14,3828.16,147.236923076923
SC,blumenau,2018-05-01,6,963.36,80.28
SC,taio,2018-05-01,1,1333.76,666.88
SC,sao miguel do oeste,2018-05-01,1,253.68,63.42
SC,barra velha,2018-05-01,3,386.1,48.2625
SC,palma sola,2018-05-01,1,115.22,57.61
SC,herval d'oeste,2018-05-01,1,288.42,144.21
SC,sao ludgero,2018-05-01,1,231.72,57.93
SC,indaial,2018-05-01,4,2025.09,289.298571428571
SC,orleans,2018-05-01,1,231.18,115.59
SC,sao bento do sul,2018-05-01,2,1240.04,310.01
SC,schroeder,2018-05-01,2,1011.66,252.915
SC,navegantes,2018-05-01,5,2469.7,145.276470588235
SC,trombudo central,2018-05-01,1,81.32,81.32
SC,forquilhinha,2018-05-01,1,96.44,48.22
SC,balneario picarras,2018-05-01,1,126.84,63.42
SC,florianopolis,2018-05-01,40,9039.03,108.903975903614
SC,nova veneza,2018-05-01,1,161.24,161.24
SC,brusque,2018-05-01,4,2971.1,371.3875
SC,dionisio cerqueira,2018-05-01,1,178.64,44.66
SC,correia pinto,2018-05-01,2,533.26,133.315
SC,xaxim,2018-05-01,1,1062.9,531.45
SC,papanduva,2018-05-01,1,283.38,47.23
SC,capivari de baixo,2018-05-01,1,1249.8,624.9
SC,agrolandia,2018-05-01,1,121.82,60.91
SC,curitibanos,2018-05-01,1,393.36,98.34
SC,tubarao,2018-05-01,5,1222.28,122.228
SC,canoinhas,2018-05-01,3,806.5,134.416666666667
SC,sao joao batista,2018-05-01,2,206.1,51.525
SC,icara,2018-05-01,1,130.44,65.22
SC,campo alegre,2018-05-01,1,233.9,116.95
SC,mafra,2018-05-01,2,329.72,54.9533333333333
SC,presidente getulio,2018-05-01,1,439.54,219.77
SC,timbo,2018-05-01,5,974.3,81.1916666666667
SC,bombinhas,2018-05-01,2,491.06,122.765
SC,passo de torres,2018-05-01,2,257.86,128.93
SC,ararangua,2018-05-01,1,37.13,37.13
SC,cacador,2018-05-01,5,1117.08,111.708
SC,itapema,2018-05-01,2,465.64,116.41
SC,concordia,2018-05-01,4,697.02,69.702
SC,chapeco,2018-05-01,4,1190.81,108.255454545455
SC,rio negrinho,2018-05-01,2,605.84,151.46
SC,rio do campo,2018-05-01,1,573.52,143.38
SC,catanduvas,2018-05-01,1,709.52,354.76
SC,criciuma,2018-05-01,2,489.82,122.455
SC,rio do sul,2018-05-01,4,1140.47,162.924285714286
SC,treze tilias,2018-05-01,1,468.78,117.195
SC,ituporanga,2018-05-01,2,604.78,151.195
SC,guabiruba,2018-05-01,1,394.52,197.26
SC,balneario gaivota,2018-05-01,1,244.64,122.32
SC,ibirama,2018-05-01,2,652.68,163.17
SC,tijucas,2018-05-01,2,460.9,115.225
SC,tunapolis,2018-05-01,1,343.68,343.68
SC,sao francisco do sul,2018-05-01,1,378.0,94.5
SC,campos novos,2018-05-01,2,1147.72,95.6433333333333
SE,aracaju,2018-05-01,3,612.85,122.57
SE,caninde de sao francisco,2018-05-01,1,242.84,242.84
SE,general maynard,2018-05-01,1,217.85,217.85
SE,carmopolis,2018-05-01,1,90.25,90.25
SE,simao dias,2018-05-01,1,201.68,100.84
SE,nossa senhora do socorro,2018-05-01,1,317.84,158.92
SP,itapecerica da serra,2018-05-01,7,1514.23,126.185833333333
SP,candido mota,2018-05-01,1,113.77,113.77
SP,ilha solteira,2018-05-01,1,398.0,199.0
SP,colina,2018-05-01,1,155.78,77.89
SP,fernandopolis,2018-05-01,2,261.52,65.38
SP,aluminio,2018-05-01,2,527.08,131.77
SP,campos do jordao,2018-05-01,1,125.58,62.79
SP,orlandia,2018-05-01,1,371.6,92.9
SP,sao miguel arcanjo,2018-05-01,1,115.58,57.79
SP,itanhaem,2018-05-01,5,434.59,54.32375
SP,serra negra,2018-05-01,2,4008.72,501.09
SP,riolandia,2018-05-01,1,98.68,49.34
SP,morro agudo,2018-05-01,1,26.59,26.59
SP,leme,2018-05-01,3,796.5,99.5625
SP,cunha,2018-05-01,1,146.8,73.4
SP,taiuva,2018-05-01,1,1392.3,139.23
SP,cosmopolis,2018-05-01,2,1138.5,379.5
SP,peruibe,2018-05-01,2,1061.44,176.906666666667
SP,presidente prudente,2018-05-01,17,5001.4,217.452173913044
SP,aparecida,2018-05-01,2,226.05,113.025
SP,maua,2018-05-01,41,11187.62,149.168266666667
SP,moncoes,2018-05-01,1,390.68,195.34
SP,pederneiras,2018-05-01,2,419.3,52.4125
SP,caraguatatuba,2018-05-01,8,2256.94,173.610769230769
SP,iacanga,2018-05-01,1,111.02,55.51
SP,araras,2018-05-01,9,4268.9,170.756
SP,porto ferreira,2018-05-01,2,222.06,55.515
SP,mongagua,2018-05-01,2,304.14,76.035
SP,boa esperanca do sul,2018-05-01,2,389.3,97.325
SP,embu-guacu,2018-05-01,4,722.62,72.262
SP,salto grande,2018-05-01,1,1348.68,674.34
SP,alvaro de carvalho,2018-05-01,1,180.53,180.53
SP,caieiras,2018-05-01,10,3222.85,179.047222222222
SP,carapicuiba,2018-05-01,26,4002.32,65.6118032786885
SP,pirassununga,2018-05-01,4,612.9,76.6125
SP,dois corregos,2018-05-01,1,76.26,38.13
SP,monte alegre do sul,2018-05-01,1,265.8,66.45
SP,tupi paulista,2018-05-01,1,119.66,119.66
SP,sales,2018-05-01,1,198.92,99.46
SP,garca,2018-05-01,1,387.4,193.7
SP,sao manuel,2018-05-01,3,688.68,114.78
SP,casa branca,2018-05-01,2,158.85,79.425
SP,capao bonito,2018-05-01,2,276.28,55.256
SP,cajamar,2018-05-01,9,1039.01,103.901
SP,amparo,2018-05-01,3,596.3,149.075
SP,mogi das cruzes,2018-05-01,27,5710.89,114.2178
SP,santa fe do sul,2018-05-01,2,1074.87,537.435
SP,francisco morato,2018-05-01,11,1352.02,90.1346666666667
SP,itajobi,2018-05-01,2,715.0,178.75
SP,igaracu do tiete,2018-05-01,1,50.18,25.09
SP,duartina,2018-05-01,5,1894.6,157.883333333333
SP,varzea paulista,2018-05-01,10,5865.62,293.281
SP,ubatuba,2018-05-01,7,1275.86,79.74125
SP,alvares machado,2018-05-01,2,2186.7,546.675
SP,juquitiba,2018-05-01,1,105.56,52.78
SP,lencois paulista,2018-05-01,3,459.29,114.8225
SP,sete barras,2018-05-01,1,186.72,46.68
SP,pinhalzinho,2018-05-01,1,136.44,68.22
SP,novo horizonte,2018-05-01,3,1629.4,271.566666666667
SP,sao jose da bela vista,2018-05-01,1,125.48,62.74
SP,descalvado,2018-05-01,1,69.34,69.34
SP,itatiba,2018-05-01,6,1034.5,94.0454545454545
SP,herculandia,2018-05-01,1,124.02,62.01
SP,santa adelia,2018-05-01,2,298.53,99.51
SP,araraquara,2018-05-01,10,2028.58,96.5990476190476
SP,iepe,2018-05-01,1,61.79,61.79
SP,atibaia,2018-05-01,11,2469.89,123.4945
SP,guariba,2018-05-01,1,116.26,58.13
SP,valinhos,2018-05-01,18,3833.22,119.788125
SP,tatui,2018-05-01,8,1937.2,129.146666666667
SP,fartura,2018-05-01,1,585.96,97.66
SP,franca,2018-05-01,8,2996.18,166.454444444444
SP,sao bernardo do campo,2018-05-01,63,12882.82,96.8633082706767
SP,cotia,2018-05-01,15,4799.05,184.578846153846
SP,ariranha,2018-05-01,1,399.6,199.8
SP,pedranopolis,2018-05-01,1,148.82,74.41
SP,jardinopolis,2018-05-01,1,137.85,137.85
SP,americana,2018-05-01,15,2931.28,77.138947368421
SP,santo antonio de posse,2018-05-01,2,5257.36,1314.34
SP,presidente epitacio,2018-05-01,1,97.48,48.74
SP,taquarivai,2018-05-01,1,1026.44,513.22
SP,guararema,2018-05-01,1,135.66,67.83
SP,bauru,2018-05-01,14,5024.66,200.9864
SP,palmital,2018-05-01,1,305.0,152.5
SP,buri,2018-05-01,1,154.18,77.09
SP,registro,2018-05-01,2,1085.1,271.275
SP,ipero,2018-05-01,2,365.28,91.32
SP,holambra,2018-05-01,1,148.82,74.41
SP,olimpia,2018-05-01,2,709.02,177.255
SP,artur nogueira,2018-05-01,1,240.44,120.22
SP,santa rita do passa quatro,2018-05-01,1,73.56,36.78
SP,vinhedo,2018-05-01,9,1913.24,112.543529411765
SP,macaubal,2018-05-01,1,243.82,60.955
SP,tejupa,2018-05-01,1,85.56,42.78
SP,paraibuna,2018-05-01,3,484.56,60.57
SP,sao caetano do sul,2018-05-01,27,7096.19,133.890377358491
SP,pariquera-acu,2018-05-01,1,271.48,135.74
SP,nipoa,2018-05-01,1,238.41,238.41
SP,bora,2018-05-01,1,279.42,139.71
SP,vargem grande do sul,2018-05-01,2,317.1,79.275
SP,santo antonio do jardim,2018-05-01,1,105.56,52.78
SP,assis,2018-05-01,8,3792.58,199.609473684211
SP,pirajui,2018-05-01,3,1143.3,81.6642857142857
SP,tremembe,2018-05-01,1,61.56,30.78
SP,franco da rocha,2018-05-01,4,488.66,97.732
SP,serrana,2018-05-01,1,55.38,27.69
SP,quata,2018-05-01,1,112.47,112.47
SP,nova granada,2018-05-01,1,173.97,173.97
SP,caconde,2018-05-01,1,684.5,342.25
SP,nuporanga,2018-05-01,1,123.58,61.79
SP,indaiatuba,2018-05-01,22,4730.73,100.653829787234
SP,botucatu,2018-05-01,3,2464.65,352.092857142857
SP,salto,2018-05-01,10,1088.53,60.4738888888889
SP,monte mor,2018-05-01,4,704.88,88.11
SP,guararapes,2018-05-01,1,266.82,133.41
SP,nova odessa,2018-05-01,4,479.96,68.5657142857143
SP,barra bonita,2018-05-01,3,1225.72,204.286666666667
SP,itupeva,2018-05-01,3,710.54,88.8175
SP,primavera,2018-05-01,1,109.5,109.5
SP,guara,2018-05-01,1,257.7,128.85
SP,bom jesus dos perdoes,2018-05-01,2,300.18,50.03
SP,ibate,2018-05-01,2,329.24,164.62
SP,ribeirao preto,2018-05-01,34,8907.88,125.463098591549
SP,aguas de lindoia,2018-05-01,3,847.22,141.203333333333
SP,auriflama,2018-05-01,1,209.44,104.72
SP,votuporanga,2018-05-01,10,3376.05,146.784782608696
SP,praia grande,2018-05-01,19,8664.65,196.923863636364
SP,limeira,2018-05-01,9,1223.45,71.9676470588235
SP,castilho,2018-05-01,1,82.4,41.2
SP,aracoiaba da serra,2018-05-01,1,103.58,51.79
SP,espirito santo do pinhal,2018-05-01,1,214.8,107.4
SP,juquia,2018-05-01,1,71.56,35.78
SP,saltinho,2018-05-01,2,1117.64,186.273333333333
SP,conchas,2018-05-01,1,128.45,128.45
SP,aracariguama,2018-05-01,1,223.52,111.76
SP,viradouro,2018-05-01,1,42.78,42.78
SP,lindoia,2018-05-01,1,65.42,32.71
SP,sertaozinho,2018-05-01,7,850.66,50.0388235294118
SP,guaratingueta,2018-05-01,8,3060.06,153.003
SP,biritiba-mirim,2018-05-01,3,1210.1,151.2625
SP,santa rosa de viterbo,2018-05-01,2,418.96,69.8266666666667
SP,irapua,2018-05-01,1,146.8,73.4
SP,iguape,2018-05-01,1,469.78,234.89
SP,piquerobi,2018-05-01,1,224.9,112.45
SP,rio das pedras,2018-05-01,2,456.76,114.19
SP,bastos,2018-05-01,4,962.2,96.22
SP,jundiai,2018-05-01,51,13034.46,119.582201834862
SP,jandira,2018-05-01,9,1634.16,96.1270588235294
SP,promissao,2018-05-01,1,196.6,98.3
SP,salto de pirapora,2018-05-01,2,575.66,95.9433333333333
SP,pompeia,2018-05-01,2,384.74,192.37
SP,murutinga do sul,2018-05-01,1,261.16,261.16
SP,rio grande da serra,2018-05-01,3,730.94,121.823333333333
SP,santa barbara d'oeste,2018-05-01,11,2217.56,92.3983333333333
SP,santa cruz do rio pardo,2018-05-01,4,1395.02,174.3775
SP,jarinu,2018-05-01,1,453.44,226.72
SP,adolfo,2018-05-01,1,115.58,57.79
SP,paraiso,2018-05-01,1,712.26,356.13
SP,adamantina,2018-05-01,4,517.68,129.42
SP,lins,2018-05-01,5,1108.16,110.816
SP,quintana,2018-05-01,1,135.66,67.83
SP,tabatinga,2018-05-01,1,256.12,128.06
SP,sao jose do rio preto,2018-05-01,22,6046.34,151.1585
SP,capivari,2018-05-01,2,215.6,53.9
SP,sorocaba,2018-05-01,58,17060.07,139.836639344262
SP,paranapanema,2018-05-01,1,689.72,86.215
SP,embu das artes,2018-05-01,17,4380.36,156.441428571429
SP,ouroeste,2018-05-01,1,159.1,159.1
SP,vista alegre do alto,2018-05-01,1,66.82,66.82
SP,taiacu,2018-05-01,1,141.02,70.51
SP,hortolandia,2018-05-01,9,748.54,46.78375
SP,sao carlos,2018-05-01,19,5716.53,100.29
SP,braganca paulista,2018-05-01,10,2031.47,112.859444444444
SP,catanduva,2018-05-01,3,1582.14,158.214
SP,sao paulo,2018-05-01,1217,317493.01,129.062199186992
SP,laranjal paulista,2018-05-01,1,759.94,379.97
SP,jaborandi,2018-05-01,1,63.28,63.28
SP,pirangi,2018-05-01,1,499.64,249.82
SP,santana de parnaiba,2018-05-01,13,2930.25,108.527777777778
SP,cravinhos,2018-05-01,2,909.78,227.445
SP,martinopolis,2018-05-01,1,2638.64,1319.32
SP,matao,2018-05-01,2,647.44,161.86
SP,piraju,2018-05-01,1,4934.34,822.39
SP,buritizal,2018-05-01,1,93.84,46.92
SP,guapiara,2018-05-01,1,228.3,114.15
SP,mogi-guacu,2018-05-01,5,2434.64,270.515555555556
SP,sao joaquim da barra,2018-05-01,4,1137.54,142.1925
